20240301 09:45:07,7514.0,4
20240301 09:45:07,7514.0,16
20240301 09:45:08,7514.0,4
20240301 09:45:08,7514.0,1
20240301 09:45:09,7514.0,17
20240301 09:45:10,7514.0,1
20240301 09:45:11,7512.0,1
20240301 09:45:11,7512.0,2
20240301 09:45:12,7514.0,1
20240301 09:45:14,7512.0,7
20240301 09:45:15,7512.0,4
20240301 09:45:16,7514.0,1
20240301 09:45:16,7512.0,11
20240301 09:45:17,7514.0,1
20240301 09:45:18,7512.0,1
20240301 09:45:19,7512.0,1
20240301 09:45:21,7514.0,2
20240301 09:45:21,7512.0,2
20240301 09:45:22,7514.0,37
20240301 09:45:22,7514.0,21
20240301 09:45:23,7514.0,1
20240301 09:45:23,7514.0,57
20240301 09:45:24,7514.0,3
20240301 09:45:25,7512.0,4
20240301 09:45:26,7512.0,107
20240301 09:45:27,7512.0,6
20240301 09:45:28,7510.0,1
20240301 09:45:28,7510.0,5
20240301 09:45:29,7510.0,2
20240301 09:45:29,7510.0,2
20240301 09:45:30,7512.0,19
20240301 09:45:30,7510.0,2
20240301 09:45:31,7512.0,12
20240301 09:45:31,7512.0,5
20240301 09:45:32,7510.0,3
20240301 09:45:32,7510.0,2
20240301 09:45:33,7510.0,6
20240301 09:45:33,7510.0,11
20240301 09:45:34,7510.0,3
20240301 09:45:34,7512.0,8
20240301 09:45:35,7510.0,1
20240301 09:45:35,7510.0,1
20240301 09:45:36,7510.0,6
20240301 09:45:37,7510.0,2
20240301 09:45:38,7510.0,1
20240301 09:45:38,7510.0,2
20240301 09:45:39,7512.0,79
20240301 09:45:39,7512.0,1
20240301 09:45:40,7512.0,2
20240301 09:45:41,7512.0,3
20240301 09:45:41,7514.0,3
20240301 09:45:42,7512.0,13
20240301 09:45:42,7512.0,28
20240301 09:45:43,7514.0,1
20240301 09:45:44,7512.0,9
20240301 09:45:44,7512.0,7
20240301 09:45:47,7512.0,1
20240301 09:45:47,7512.0,5
20240301 09:45:48,7514.0,1
20240301 09:45:48,7512.0,3
20240301 09:45:49,7514.0,5
20240301 09:45:49,7512.0,1
20240301 09:45:50,7512.0,12
20240301 09:45:51,7512.0,3
20240301 09:45:51,7512.0,1
20240301 09:45:52,7512.0,1
20240301 09:45:52,7514.0,1
20240301 09:45:53,7512.0,4
20240301 09:45:54,7514.0,2
20240301 09:45:55,7512.0,2
20240301 09:45:56,7512.0,6
20240301 09:45:58,7514.0,1
20240301 09:45:59,7514.0,1
20240301 09:45:59,7514.0,5
20240301 09:46:00,7514.0,2
20240301 09:46:00,7514.0,10
20240301 09:46:01,7514.0,72
20240301 09:46:02,7514.0,3
20240301 09:46:02,7514.0,1
20240301 09:46:03,7516.0,1
20240301 09:46:03,7516.0,4
20240301 09:46:04,7514.0,4
20240301 09:46:04,7514.0,6
20240301 09:46:05,7514.0,1
20240301 09:46:06,7514.0,1
20240301 09:46:06,7516.0,3
20240301 09:46:08,7516.0,3
20240301 09:46:08,7516.0,1
20240301 09:46:09,7514.0,3
20240301 09:46:09,7514.0,2
20240301 09:46:10,7516.0,1
20240301 09:46:10,7514.0,1
20240301 09:46:11,7516.0,2
20240301 09:46:11,7516.0,16
20240301 09:46:12,7516.0,1
20240301 09:46:13,7516.0,1
20240301 09:46:14,7516.0,2
20240301 09:46:14,7516.0,4
20240301 09:46:16,7516.0,2
20240301 09:46:16,7516.0,1
20240301 09:46:17,7516.0,1
20240301 09:46:18,7516.0,1
20240301 09:46:18,7516.0,2
20240301 09:46:19,7516.0,1
20240301 09:46:20,7516.0,1
20240301 09:46:20,7516.0,2
20240301 09:46:21,7516.0,22
20240301 09:46:21,7516.0,1
20240301 09:46:22,7516.0,4
20240301 09:46:22,7514.0,16
20240301 09:46:23,7516.0,9
20240301 09:46:23,7516.0,2
20240301 09:46:24,7516.0,1
20240301 09:46:24,7516.0,2
20240301 09:46:25,7516.0,5
20240301 09:46:26,7514.0,6
20240301 09:46:27,7516.0,4
20240301 09:46:28,7516.0,1
20240301 09:46:28,7516.0,1
20240301 09:46:29,7514.0,1
20240301 09:46:29,7516.0,1
20240301 09:46:30,7514.0,30
20240301 09:46:32,7516.0,2
20240301 09:46:34,7516.0,2
20240301 09:46:35,7516.0,3
20240301 09:46:36,7516.0,1
20240301 09:46:36,7516.0,1
20240301 09:46:37,7516.0,1
20240301 09:46:37,7516.0,2
20240301 09:46:38,7514.0,1
20240301 09:46:38,7514.0,6
20240301 09:46:39,7516.0,3
20240301 09:46:39,7514.0,2
20240301 09:46:40,7516.0,1
20240301 09:46:40,7516.0,6
20240301 09:46:41,7514.0,9
20240301 09:46:41,7514.0,1
20240301 09:46:42,7516.0,3
20240301 09:46:42,7514.0,1
20240301 09:46:43,7516.0,2
20240301 09:46:44,7516.0,15
20240301 09:46:44,7516.0,5
20240301 09:46:45,7516.0,6
20240301 09:46:45,7516.0,21
20240301 09:46:46,7516.0,8
20240301 09:46:46,7516.0,20
20240301 09:46:47,7516.0,144
20240301 09:46:49,7518.0,5
20240301 09:46:49,7516.0,10
20240301 09:46:50,7516.0,1
20240301 09:46:50,7518.0,2
20240301 09:46:51,7516.0,1
20240301 09:46:51,7516.0,20
20240301 09:46:52,7518.0,29
20240301 09:46:52,7518.0,32
20240301 09:46:53,7518.0,3
20240301 09:46:53,7518.0,8
20240301 09:46:54,7516.0,1
20240301 09:46:54,7516.0,1
20240301 09:46:55,7518.0,70
20240301 09:46:55,7518.0,323
20240301 09:46:56,7518.0,50
20240301 09:46:56,7520.0,8
20240301 09:46:57,7520.0,296
20240301 09:46:57,7520.0,10
20240301 09:46:58,7520.0,22
20240301 09:46:58,7520.0,4
20240301 09:46:59,7518.0,4
20240301 09:46:59,7518.0,4
20240301 09:47:00,7520.0,3
20240301 09:47:00,7520.0,4
20240301 09:47:01,7520.0,46
20240301 09:47:01,7518.0,3
20240301 09:47:02,7520.0,15
20240301 09:47:02,7518.0,4
20240301 09:47:03,7520.0,2
20240301 09:47:03,7518.0,1
20240301 09:47:04,7520.0,14
20240301 09:47:04,7520.0,55
20240301 09:47:05,7520.0,2
20240301 09:47:05,7520.0,5
20240301 09:47:06,7520.0,12
20240301 09:47:07,7518.0,7
20240301 09:47:08,7520.0,3
20240301 09:47:08,7520.0,2
20240301 09:47:09,7520.0,5
20240301 09:47:09,7518.0,365
20240301 09:47:10,7516.0,18
20240301 09:47:10,7518.0,21
20240301 09:47:11,7518.0,9
20240301 09:47:11,7518.0,15
20240301 09:47:12,7518.0,10
20240301 09:47:12,7518.0,5
20240301 09:47:13,7516.0,6
20240301 09:47:13,7516.0,178
20240301 09:47:14,7516.0,12
20240301 09:47:14,7516.0,30
20240301 09:47:15,7516.0,46
20240301 09:47:16,7516.0,1
20240301 09:47:16,7516.0,8
20240301 09:47:17,7516.0,2
20240301 09:47:17,7516.0,146
20240301 09:47:18,7516.0,31
20240301 09:47:18,7516.0,53
20240301 09:47:19,7516.0,2
20240301 09:47:19,7516.0,11
20240301 09:47:20,7516.0,2
20240301 09:47:21,7516.0,1
20240301 09:47:21,7516.0,3
20240301 09:47:22,7518.0,1
20240301 09:47:23,7516.0,5
20240301 09:47:24,7516.0,1
20240301 09:47:24,7516.0,6
20240301 09:47:25,7516.0,1
20240301 09:47:26,7518.0,1
20240301 09:47:27,7516.0,10
20240301 09:47:27,7516.0,2
20240301 09:47:28,7516.0,21
20240301 09:47:28,7518.0,2
20240301 09:47:29,7516.0,1
20240301 09:47:29,7516.0,1
20240301 09:47:30,7516.0,19
20240301 09:47:30,7516.0,2
20240301 09:47:31,7516.0,2
20240301 09:47:31,7518.0,4
20240301 09:47:32,7516.0,1
20240301 09:47:33,7516.0,1
20240301 09:47:33,7516.0,1
20240301 09:47:34,7518.0,7
20240301 09:47:34,7518.0,16
20240301 09:47:35,7518.0,2
20240301 09:47:36,7518.0,3
20240301 09:47:37,7516.0,2
20240301 09:47:37,7518.0,1
20240301 09:47:39,7518.0,1
20240301 09:47:40,7516.0,4
20240301 09:47:40,7518.0,5
20240301 09:47:41,7516.0,1
20240301 09:47:41,7518.0,3
20240301 09:47:42,7516.0,1
20240301 09:47:42,7518.0,11
20240301 09:47:43,7516.0,15
20240301 09:47:43,7516.0,1
20240301 09:47:44,7516.0,1
20240301 09:47:44,7516.0,1
20240301 09:47:45,7516.0,15
20240301 09:47:45,7516.0,87
20240301 09:47:46,7516.0,2
20240301 09:47:46,7516.0,1
20240301 09:47:47,7516.0,2
20240301 09:47:48,7516.0,5
20240301 09:47:48,7516.0,95
20240301 09:47:49,7516.0,1
20240301 09:47:50,7516.0,2
20240301 09:47:50,7518.0,1
20240301 09:47:51,7516.0,5
20240301 09:47:52,7516.0,8
20240301 09:47:53,7518.0,11
20240301 09:47:53,7516.0,44
20240301 09:47:54,7516.0,48
20240301 09:47:54,7516.0,27
20240301 09:47:55,7516.0,10
20240301 09:47:56,7518.0,3
20240301 09:47:57,7518.0,2
20240301 09:47:58,7516.0,13
20240301 09:47:59,7516.0,3
20240301 09:48:00,7516.0,10
20240301 09:48:00,7516.0,1
20240301 09:48:01,7518.0,2
20240301 09:48:01,7518.0,2
20240301 09:48:02,7518.0,7
20240301 09:48:02,7516.0,133
20240301 09:48:03,7516.0,10
20240301 09:48:03,7516.0,3
20240301 09:48:04,7516.0,19
20240301 09:48:05,7516.0,1
20240301 09:48:05,7516.0,1
20240301 09:48:06,7516.0,2
20240301 09:48:07,7516.0,2
20240301 09:48:07,7514.0,1
20240301 09:48:08,7514.0,10
20240301 09:48:08,7514.0,2
20240301 09:48:09,7514.0,16
20240301 09:48:10,7514.0,4
20240301 09:48:11,7516.0,1
20240301 09:48:11,7516.0,2
20240301 09:48:12,7516.0,3
20240301 09:48:13,7516.0,1
20240301 09:48:13,7516.0,1
20240301 09:48:16,7514.0,3
20240301 09:48:17,7514.0,8
20240301 09:48:18,7514.0,33
20240301 09:48:18,7516.0,1
20240301 09:48:19,7514.0,1
20240301 09:48:20,7514.0,1
20240301 09:48:20,7514.0,1
20240301 09:48:22,7514.0,1
20240301 09:48:23,7514.0,22
20240301 09:48:23,7514.0,1
20240301 09:48:24,7514.0,6
20240301 09:48:24,7516.0,2
20240301 09:48:25,7514.0,2
20240301 09:48:26,7516.0,2
20240301 09:48:27,7514.0,3
20240301 09:48:28,7514.0,3
20240301 09:48:28,7516.0,9
20240301 09:48:29,7514.0,46
20240301 09:48:29,7514.0,8
20240301 09:48:30,7514.0,1
20240301 09:48:30,7514.0,60
20240301 09:48:31,7514.0,20
20240301 09:48:31,7514.0,4
20240301 09:48:33,7514.0,3
20240301 09:48:34,7512.0,1
20240301 09:48:34,7514.0,3
20240301 09:48:35,7512.0,5
20240301 09:48:37,7512.0,3
20240301 09:48:38,7512.0,1
20240301 09:48:38,7512.0,11
20240301 09:48:39,7512.0,2
20240301 09:48:39,7512.0,4
20240301 09:48:40,7512.0,1
20240301 09:48:40,7512.0,1
20240301 09:48:41,7512.0,2
20240301 09:48:41,7512.0,7
20240301 09:48:42,7512.0,3
20240301 09:48:43,7512.0,4
20240301 09:48:45,7514.0,3
20240301 09:48:45,7512.0,1
20240301 09:48:47,7514.0,26
20240301 09:48:48,7512.0,1
20240301 09:48:48,7512.0,2
20240301 09:48:49,7512.0,1
20240301 09:48:50,7512.0,1
20240301 09:48:51,7512.0,132
20240301 09:48:51,7512.0,55
20240301 09:48:52,7512.0,25
20240301 09:48:52,7512.0,30
20240301 09:48:53,7512.0,7
20240301 09:48:53,7512.0,4
20240301 09:48:54,7512.0,1
20240301 09:48:55,7512.0,22
20240301 09:48:55,7510.0,11
20240301 09:48:56,7510.0,9
20240301 09:48:56,7510.0,6
20240301 09:48:57,7512.0,4
20240301 09:48:58,7510.0,16
20240301 09:48:58,7510.0,17
20240301 09:48:59,7512.0,5
20240301 09:48:59,7510.0,4
20240301 09:49:00,7510.0,26
20240301 09:49:00,7510.0,1
20240301 09:49:01,7512.0,1
20240301 09:49:01,7510.0,5
20240301 09:49:02,7510.0,1
20240301 09:49:02,7510.0,1
20240301 09:49:03,7510.0,4
20240301 09:49:03,7510.0,2
20240301 09:49:04,7512.0,66
20240301 09:49:04,7512.0,26
20240301 09:49:05,7510.0,46
20240301 09:49:05,7512.0,78
20240301 09:49:06,7512.0,2
20240301 09:49:06,7512.0,3
20240301 09:49:07,7512.0,18
20240301 09:49:07,7512.0,10
20240301 09:49:09,7512.0,3
20240301 09:49:10,7514.0,1
20240301 09:49:12,7512.0,2
20240301 09:49:13,7514.0,8
20240301 09:49:13,7512.0,1
20240301 09:49:15,7514.0,2
20240301 09:49:15,7512.0,2
20240301 09:49:16,7512.0,1
20240301 09:49:16,7514.0,1
20240301 09:49:17,7514.0,3
20240301 09:49:17,7514.0,1
20240301 09:49:18,7514.0,1
20240301 09:49:19,7512.0,1
20240301 09:49:19,7512.0,1
20240301 09:49:20,7512.0,1
20240301 09:49:21,7514.0,4
20240301 09:49:21,7514.0,2
20240301 09:49:23,7514.0,11
20240301 09:49:23,7512.0,1
20240301 09:49:24,7512.0,2
20240301 09:49:25,7514.0,1
20240301 09:49:25,7512.0,1
20240301 09:49:27,7512.0,133
20240301 09:49:27,7512.0,9
20240301 09:49:28,7512.0,6
20240301 09:49:28,7512.0,1
20240301 09:49:29,7510.0,4
20240301 09:49:30,7512.0,1
20240301 09:49:31,7512.0,1
20240301 09:49:31,7512.0,2
20240301 09:49:32,7512.0,63
20240301 09:49:32,7512.0,123
20240301 09:49:33,7512.0,10
20240301 09:49:33,7512.0,2
20240301 09:49:34,7512.0,3
20240301 09:49:35,7514.0,6
20240301 09:49:35,7514.0,3
20240301 09:49:36,7514.0,38
20240301 09:49:37,7512.0,1
20240301 09:49:37,7514.0,136
20240301 09:49:38,7514.0,44
20240301 09:49:39,7514.0,1
20240301 09:49:40,7512.0,2
20240301 09:49:41,7514.0,4
20240301 09:49:43,7512.0,2
20240301 09:49:43,7512.0,1
20240301 09:49:44,7514.0,5
20240301 09:49:45,7514.0,4
20240301 09:49:45,7514.0,1
20240301 09:49:46,7512.0,1
20240301 09:49:47,7512.0,69
20240301 09:49:47,7512.0,35
20240301 09:49:48,7512.0,1
20240301 09:49:49,7514.0,1
20240301 09:49:49,7512.0,2
20240301 09:49:50,7514.0,6
20240301 09:49:51,7514.0,5
20240301 09:49:53,7512.0,1
20240301 09:49:55,7512.0,1
20240301 09:49:56,7512.0,10
20240301 09:49:57,7512.0,1
20240301 09:49:59,7512.0,1
20240301 09:50:00,7514.0,2
20240301 09:50:00,7512.0,7
20240301 09:50:01,7514.0,2
20240301 09:50:02,7512.0,8
20240301 09:50:02,7514.0,2
20240301 09:50:03,7514.0,5
20240301 09:50:04,7512.0,67
20240301 09:50:04,7512.0,33
20240301 09:50:05,7512.0,15
20240301 09:50:05,7512.0,6
20240301 09:50:06,7512.0,2
20240301 09:50:07,7514.0,30
20240301 09:50:08,7512.0,4
20240301 09:50:09,7512.0,1
20240301 09:50:10,7512.0,1
20240301 09:50:10,7512.0,19
20240301 09:50:11,7512.0,31
20240301 09:50:11,7512.0,18
20240301 09:50:12,7512.0,2
20240301 09:50:13,7512.0,3
20240301 09:50:14,7512.0,59
20240301 09:50:14,7512.0,52
20240301 09:50:17,7512.0,2
20240301 09:50:17,7512.0,1
20240301 09:50:18,7512.0,1
20240301 09:50:19,7510.0,2
20240301 09:50:19,7512.0,15
20240301 09:50:20,7512.0,38
20240301 09:50:20,7512.0,2
20240301 09:50:21,7512.0,1
20240301 09:50:21,7512.0,3
20240301 09:50:22,7510.0,51
20240301 09:50:22,7510.0,3
20240301 09:50:23,7510.0,1
20240301 09:50:24,7512.0,1
20240301 09:50:25,7510.0,4
20240301 09:50:26,7510.0,6
20240301 09:50:27,7510.0,3
20240301 09:50:27,7512.0,1
20240301 09:50:28,7512.0,18
20240301 09:50:29,7510.0,1
20240301 09:50:29,7510.0,14
20240301 09:50:30,7512.0,20
20240301 09:50:30,7510.0,14
20240301 09:50:31,7510.0,16
20240301 09:50:31,7512.0,1
20240301 09:50:32,7512.0,2
20240301 09:50:33,7510.0,2
20240301 09:50:34,7510.0,2
20240301 09:50:35,7510.0,1
20240301 09:50:35,7510.0,4
20240301 09:50:36,7510.0,1
20240301 09:50:37,7512.0,1
20240301 09:50:37,7510.0,2
20240301 09:50:38,7510.0,4
20240301 09:50:38,7510.0,1
20240301 09:50:39,7510.0,1
20240301 09:50:39,7512.0,1
20240301 09:50:40,7510.0,4
20240301 09:50:41,7510.0,1
20240301 09:50:41,7510.0,4
20240301 09:50:42,7510.0,1
20240301 09:50:43,7512.0,3
20240301 09:50:43,7510.0,12
20240301 09:50:44,7512.0,4
20240301 09:50:45,7512.0,2
20240301 09:50:45,7510.0,1
20240301 09:50:46,7510.0,2
20240301 09:50:46,7510.0,3
20240301 09:50:47,7510.0,3
20240301 09:50:48,7512.0,2
20240301 09:50:49,7510.0,1
20240301 09:50:49,7512.0,2
20240301 09:50:50,7510.0,2
20240301 09:50:51,7510.0,11
20240301 09:50:51,7512.0,50
20240301 09:50:52,7510.0,6
20240301 09:50:53,7510.0,5
20240301 09:50:53,7510.0,3
20240301 09:50:54,7512.0,50
20240301 09:50:54,7510.0,1
20240301 09:50:55,7512.0,189
20240301 09:50:56,7512.0,3
20240301 09:50:56,7510.0,1
20240301 09:50:58,7512.0,61
20240301 09:50:58,7510.0,2
20240301 09:50:59,7510.0,1
20240301 09:51:00,7510.0,1
20240301 09:51:00,7512.0,50
20240301 09:51:01,7512.0,31
20240301 09:51:01,7512.0,4
20240301 09:51:02,7512.0,1
20240301 09:51:03,7512.0,7
20240301 09:51:04,7514.0,137
20240301 09:51:04,7514.0,96
20240301 09:51:05,7514.0,2
20240301 09:51:05,7514.0,1
20240301 09:51:06,7516.0,1
20240301 09:51:07,7516.0,57
20240301 09:51:07,7514.0,1
20240301 09:51:10,7514.0,2
20240301 09:51:12,7516.0,1
20240301 09:51:14,7514.0,6
20240301 09:51:14,7514.0,4
20240301 09:51:15,7516.0,20
20240301 09:51:16,7514.0,5
20240301 09:51:19,7516.0,20
20240301 09:51:20,7516.0,6
20240301 09:51:21,7514.0,1
20240301 09:51:22,7516.0,1
20240301 09:51:25,7516.0,1
20240301 09:51:25,7514.0,5
20240301 09:51:26,7514.0,1
20240301 09:51:26,7514.0,1
20240301 09:51:27,7516.0,1
20240301 09:51:29,7516.0,42
20240301 09:51:29,7516.0,1
20240301 09:51:31,7514.0,42
20240301 09:51:31,7516.0,1
20240301 09:51:32,7516.0,2
20240301 09:51:32,7514.0,1
20240301 09:51:34,7514.0,3
20240301 09:51:36,7514.0,1
20240301 09:51:37,7516.0,2
20240301 09:51:38,7514.0,1
20240301 09:51:41,7514.0,1
20240301 09:51:45,7516.0,2
20240301 09:51:45,7514.0,1
20240301 09:51:46,7516.0,1
20240301 09:51:46,7516.0,98
20240301 09:51:47,7516.0,17
20240301 09:51:48,7514.0,1
20240301 09:51:49,7514.0,5
20240301 09:51:49,7514.0,1
20240301 09:51:51,7516.0,1
20240301 09:51:52,7514.0,5
20240301 09:51:52,7516.0,2
20240301 09:51:54,7514.0,5
20240301 09:51:56,7514.0,1
20240301 09:51:57,7516.0,1
20240301 09:51:59,7514.0,2
20240301 09:52:00,7516.0,11
20240301 09:52:01,7516.0,134
20240301 09:52:02,7516.0,2
20240301 09:52:02,7518.0,18
20240301 09:52:03,7518.0,47
20240301 09:52:03,7518.0,287
20240301 09:52:04,7520.0,31
20240301 09:52:05,7520.0,18
20240301 09:52:06,7520.0,4
20240301 09:52:06,7518.0,1
20240301 09:52:07,7520.0,13
20240301 09:52:07,7518.0,123
20240301 09:52:08,7518.0,7
20240301 09:52:09,7516.0,1
20240301 09:52:09,7516.0,5
20240301 09:52:10,7518.0,1
20240301 09:52:10,7518.0,3
20240301 09:52:11,7516.0,2
20240301 09:52:11,7516.0,1
20240301 09:52:12,7518.0,12
20240301 09:52:13,7518.0,30
20240301 09:52:13,7518.0,98
20240301 09:52:14,7518.0,55
20240301 09:52:14,7518.0,2
20240301 09:52:15,7520.0,1
20240301 09:52:15,7518.0,3
20240301 09:52:16,7518.0,3
20240301 09:52:16,7518.0,4
20240301 09:52:17,7518.0,1
20240301 09:52:17,7518.0,1
20240301 09:52:18,7518.0,3
20240301 09:52:18,7518.0,9
20240301 09:52:19,7518.0,18
20240301 09:52:19,7520.0,3
20240301 09:52:20,7518.0,2
20240301 09:52:20,7518.0,1
20240301 09:52:22,7518.0,6
20240301 09:52:23,7518.0,3
20240301 09:52:23,7520.0,50
20240301 09:52:24,7518.0,1
20240301 09:52:24,7518.0,15
20240301 09:52:25,7518.0,10
20240301 09:52:25,7518.0,6
20240301 09:52:26,7520.0,2
20240301 09:52:27,7518.0,14
20240301 09:52:27,7520.0,4
20240301 09:52:29,7520.0,7
20240301 09:52:29,7518.0,5
20240301 09:52:30,7518.0,3
20240301 09:52:30,7518.0,3
20240301 09:52:31,7520.0,4
20240301 09:52:31,7518.0,3
20240301 09:52:32,7520.0,4
20240301 09:52:33,7518.0,2
20240301 09:52:33,7520.0,10
20240301 09:52:34,7518.0,4
20240301 09:52:35,7518.0,6
20240301 09:52:35,7518.0,11
20240301 09:52:37,7518.0,3
20240301 09:52:37,7518.0,5
20240301 09:52:38,7520.0,6
20240301 09:52:39,7518.0,20
20240301 09:52:39,7520.0,1
20240301 09:52:40,7518.0,3
20240301 09:52:41,7518.0,205
20240301 09:52:42,7518.0,1
20240301 09:52:43,7516.0,1
20240301 09:52:43,7518.0,3
20240301 09:52:44,7516.0,1
20240301 09:52:46,7516.0,1
20240301 09:52:47,7518.0,1
20240301 09:52:48,7516.0,1
20240301 09:52:49,7518.0,2
20240301 09:52:50,7516.0,1
20240301 09:52:51,7516.0,2
20240301 09:52:53,7516.0,1
20240301 09:52:53,7516.0,5
20240301 09:52:54,7518.0,2
20240301 09:52:54,7518.0,2
20240301 09:52:55,7516.0,2
20240301 09:52:55,7516.0,1
20240301 09:52:56,7516.0,1
20240301 09:52:57,7516.0,1
20240301 09:52:57,7516.0,1
20240301 09:52:58,7516.0,194
20240301 09:52:58,7516.0,1
20240301 09:52:59,7516.0,1
20240301 09:53:00,7514.0,1
20240301 09:53:00,7516.0,1
20240301 09:53:01,7516.0,110
20240301 09:53:01,7516.0,59
20240301 09:53:02,7514.0,1
20240301 09:53:02,7514.0,1
20240301 09:53:03,7514.0,1
20240301 09:53:04,7514.0,2
20240301 09:53:05,7514.0,3
20240301 09:53:07,7516.0,3
20240301 09:53:07,7516.0,3
20240301 09:53:08,7516.0,6
20240301 09:53:08,7516.0,4
20240301 09:53:09,7516.0,3
20240301 09:53:09,7516.0,4
20240301 09:53:10,7516.0,23
20240301 09:53:10,7516.0,2
20240301 09:53:11,7514.0,2
20240301 09:53:13,7516.0,7
20240301 09:53:14,7514.0,50
20240301 09:53:15,7516.0,2
20240301 09:53:15,7516.0,2
20240301 09:53:17,7516.0,1
20240301 09:53:21,7516.0,11
20240301 09:53:22,7516.0,1
20240301 09:53:23,7514.0,1
20240301 09:53:26,7514.0,4
20240301 09:53:26,7514.0,12
20240301 09:53:27,7514.0,1
20240301 09:53:27,7516.0,1
20240301 09:53:28,7514.0,1
20240301 09:53:28,7514.0,2
20240301 09:53:29,7516.0,1
20240301 09:53:31,7514.0,1
20240301 09:53:32,7514.0,3
20240301 09:53:33,7514.0,3
20240301 09:53:34,7514.0,1
20240301 09:53:35,7514.0,2
20240301 09:53:36,7516.0,1
20240301 09:53:38,7514.0,6
20240301 09:53:39,7514.0,3
20240301 09:53:40,7514.0,1
20240301 09:53:41,7514.0,1
20240301 09:53:42,7514.0,3
20240301 09:53:43,7516.0,1
20240301 09:53:44,7516.0,46
20240301 09:53:45,7514.0,10
20240301 09:53:48,7516.0,2
20240301 09:53:48,7514.0,1
20240301 09:53:49,7514.0,5
20240301 09:53:49,7514.0,8
20240301 09:53:50,7516.0,1
20240301 09:53:50,7514.0,2
20240301 09:53:52,7516.0,12
20240301 09:53:53,7514.0,2
20240301 09:53:55,7514.0,115
20240301 09:53:56,7512.0,1
20240301 09:53:56,7514.0,33
20240301 09:53:57,7514.0,1
20240301 09:53:58,7512.0,2
20240301 09:53:59,7516.0,151
20240301 09:54:00,7514.0,2
20240301 09:54:01,7516.0,17
20240301 09:54:01,7514.0,9
20240301 09:54:02,7516.0,11
20240301 09:54:03,7516.0,1
20240301 09:54:04,7516.0,1
20240301 09:54:04,7514.0,2
20240301 09:54:05,7514.0,6
20240301 09:54:05,7516.0,2
20240301 09:54:06,7514.0,4
20240301 09:54:07,7514.0,1
20240301 09:54:08,7514.0,6
20240301 09:54:08,7514.0,5
20240301 09:54:09,7514.0,2
20240301 09:54:10,7514.0,95
20240301 09:54:10,7514.0,12
20240301 09:54:11,7514.0,3
20240301 09:54:12,7514.0,22
20240301 09:54:12,7514.0,18
20240301 09:54:13,7514.0,10
20240301 09:54:13,7514.0,1
20240301 09:54:14,7514.0,5
20240301 09:54:15,7516.0,3
20240301 09:54:15,7514.0,3
20240301 09:54:16,7514.0,1
20240301 09:54:16,7514.0,5
20240301 09:54:17,7514.0,1
20240301 09:54:18,7514.0,2
20240301 09:54:18,7514.0,53
20240301 09:54:19,7514.0,5
20240301 09:54:22,7514.0,4
20240301 09:54:23,7514.0,35
20240301 09:54:24,7514.0,1
20240301 09:54:25,7514.0,13
20240301 09:54:26,7514.0,1
20240301 09:54:26,7514.0,1
20240301 09:54:27,7514.0,1
20240301 09:54:27,7516.0,1
20240301 09:54:28,7514.0,1
20240301 09:54:29,7514.0,2
20240301 09:54:31,7516.0,1
20240301 09:54:36,7514.0,1
20240301 09:54:36,7514.0,7
20240301 09:54:38,7514.0,1
20240301 09:54:39,7514.0,2
20240301 09:54:40,7514.0,1
20240301 09:54:41,7514.0,1
20240301 09:54:43,7516.0,55
20240301 09:54:45,7516.0,140
20240301 09:54:47,7516.0,1
20240301 09:54:48,7516.0,1
20240301 09:54:48,7516.0,1
20240301 09:54:49,7518.0,10
20240301 09:54:50,7518.0,12
20240301 09:54:50,7516.0,5
20240301 09:54:51,7516.0,1
20240301 09:54:52,7518.0,14
20240301 09:54:52,7518.0,5
20240301 09:54:53,7518.0,1
20240301 09:54:53,7518.0,11
20240301 09:54:54,7518.0,3
20240301 09:54:54,7518.0,4
20240301 09:54:55,7516.0,9
20240301 09:54:57,7518.0,2
20240301 09:54:58,7518.0,3
20240301 09:54:59,7518.0,2
20240301 09:55:00,7516.0,2
20240301 09:55:00,7518.0,4
20240301 09:55:01,7518.0,51
20240301 09:55:01,7518.0,15
20240301 09:55:02,7518.0,10
20240301 09:55:02,7518.0,1
20240301 09:55:03,7518.0,1
20240301 09:55:04,7516.0,2
20240301 09:55:05,7518.0,15
20240301 09:55:05,7516.0,3
20240301 09:55:06,7518.0,1
20240301 09:55:07,7516.0,1
20240301 09:55:08,7516.0,1
20240301 09:55:10,7516.0,2
20240301 09:55:11,7516.0,2
20240301 09:55:12,7516.0,2
20240301 09:55:13,7518.0,14
20240301 09:55:14,7516.0,1
20240301 09:55:14,7516.0,1
20240301 09:55:15,7518.0,1
20240301 09:55:16,7518.0,20
20240301 09:55:16,7516.0,2
20240301 09:55:17,7516.0,1
20240301 09:55:19,7518.0,30
20240301 09:55:20,7518.0,2
20240301 09:55:23,7516.0,3
20240301 09:55:24,7518.0,5
20240301 09:55:24,7516.0,1
20240301 09:55:25,7516.0,2
20240301 09:55:27,7518.0,2
20240301 09:55:28,7516.0,2
20240301 09:55:28,7518.0,12
20240301 09:55:29,7516.0,25
20240301 09:55:29,7518.0,1
20240301 09:55:30,7518.0,116
20240301 09:55:30,7516.0,1
20240301 09:55:31,7518.0,1
20240301 09:55:32,7516.0,1
20240301 09:55:32,7516.0,1
20240301 09:55:34,7516.0,1
